instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
2877,2011-05-04,2,0,5,18,0,3,1,1,0.42,0.4242,0.67,0.2537,29,367,396
9772,2012-02-17,1,1,2,2,0,5,1,2,0.3,0.3182,0.93,0.1045,1,11,12
16312,2012-11-17,4,1,11,9,0,6,0,1,0.34,0.3182,0.49,0.2239,48,200,248
1573,2011-03-10,1,0,3,23,0,4,1,3,0.34,0.3485,0.0,0.0896,1,26,27
17077,2012-12-19,4,1,12,7,0,3,1,1,0.26,0.2727,0.75,0.1343,3,360,363
4163,2011-06-27,3,0,6,8,0,1,1,1,0.66,0.6212,0.74,0.19399999999999998,29,418,447
6754,2011-10-13,4,0,10,23,0,4,1,2,0.58,0.5455,0.88,0.19399999999999998,2,45,47
11949,2012-05-18,2,1,5,1,0,5,1,1,0.5,0.4848,0.59,0.0896,16,33,49
16990,2012-12-15,4,1,12,16,0,6,0,1,0.4,0.4091,0.5,0.1343,85,328,413
10200,2012-03-06,1,1,3,1,0,2,1,1,0.2,0.19699999999999998,0.44,0.2537,0,6,6
7841,2011-11-28,4,0,11,8,0,1,1,2,0.42,0.4242,0.94,0.0,13,394,407
14303,2012-08-24,3,1,8,3,0,5,1,1,0.64,0.6061,0.73,0.0,2,6,8
11712,2012-05-08,2,1,5,4,0,2,1,2,0.52,0.5,0.68,0.3284,0,5,5
2965,2011-05-08,2,0,5,10,0,0,0,1,0.58,0.5455,0.49,0.1343,91,153,244
17131,2012-12-21,1,1,12,13,0,5,1,2,0.32,0.2879,0.39,0.4179,26,214,240
12031,2012-05-21,2,1,5,11,0,1,1,2,0.6,0.5606,0.83,0.1642,24,82,106
9135,2012-01-21,1,1,1,12,0,6,0,2,0.2,0.2121,0.8,0.1642,5,62,67
12605,2012-06-14,2,1,6,9,0,4,1,1,0.62,0.6061,0.61,0.2239,45,312,357
12276,2012-05-31,2,1,5,16,0,4,1,1,0.76,0.6667,0.33,0.2836,103,384,487
9609,2012-02-10,1,1,2,7,0,5,1,1,0.2,0.2121,0.59,0.1642,5,225,230
17038,2012-12-17,4,1,12,16,0,1,1,3,0.4,0.4091,0.94,0.2537,15,287,302
10218,2012-03-06,1,1,3,19,0,2,1,1,0.34,0.303,0.46,0.2985,9,278,287
12843,2012-06-24,3,1,6,7,0,0,0,1,0.64,0.6061,0.69,0.1045,23,48,71
3667,2011-06-06,2,0,6,16,0,1,1,1,0.76,0.6667,0.33,0.1343,34,233,267
2536,2011-04-20,2,0,4,13,0,3,1,1,0.7,0.6515,0.48,0.3881,42,135,177
3211,2011-05-18,2,0,5,16,0,3,1,1,0.6,0.5909,0.73,0.19399999999999998,53,241,294
14290,2012-08-23,3,1,8,14,0,4,1,1,0.78,0.6970000000000001,0.46,0.2239,114,191,305
6391,2011-09-28,4,0,9,20,0,3,1,3,0.6,0.5606,0.83,0.2985,11,91,102
7420,2011-11-10,4,0,11,18,0,4,1,2,0.36,0.3485,0.81,0.1642,10,263,273
10085,2012-03-01,1,1,3,6,0,4,1,2,0.42,0.4242,0.94,0.0,2,107,109
16548,2012-11-27,4,1,11,5,0,2,1,2,0.3,0.2879,0.81,0.2239,0,31,31
5927,2011-09-09,3,0,9,11,0,5,1,2,0.62,0.5455,0.94,0.0,6,66,72
4926,2011-07-29,3,0,7,3,0,5,1,1,0.74,0.7121,0.79,0.0,2,9,11
789,2011-02-05,1,0,2,7,0,6,0,3,0.22,0.2576,0.93,0.0896,0,4,4
2185,2011-04-05,2,0,4,21,0,2,1,1,0.34,0.2879,0.46,0.5224,8,81,89
726,2011-02-02,1,0,2,14,0,3,1,1,0.38,0.3939,0.82,0.3881,2,61,63
8217,2011-12-14,4,0,12,0,0,3,1,1,0.26,0.303,0.75,0.0,0,22,22
1611,2011-03-12,1,0,3,14,0,6,0,1,0.4,0.4091,0.5,0.4478,70,96,166
12616,2012-06-14,2,1,6,20,0,4,1,1,0.66,0.6212,0.65,0.2537,84,351,435
10759,2012-03-29,2,1,3,9,0,4,1,1,0.48,0.4697,0.48,0.4179,22,299,321
4884,2011-07-27,3,0,7,9,0,3,1,1,0.76,0.6667,0.35,0.2537,27,189,216
9618,2012-02-10,1,1,2,16,0,5,1,2,0.34,0.3182,0.42,0.2537,28,240,268
12239,2012-05-30,2,1,5,3,0,3,1,3,0.62,0.5606,0.88,0.1343,0,5,5
12507,2012-06-10,2,1,6,7,0,0,0,1,0.6,0.5758,0.78,0.1045,21,41,62
268,2011-01-12,1,0,1,14,0,3,1,1,0.2,0.1818,0.47,0.3284,0,44,44
10539,2012-03-20,1,1,3,5,0,2,1,2,0.52,0.5,0.94,0.0,0,20,20
6310,2011-09-25,4,0,9,11,0,0,0,2,0.66,0.6061,0.78,0.1343,131,230,361
3263,2011-05-20,2,0,5,20,0,5,1,1,0.58,0.5455,0.64,0.1045,40,180,220
14250,2012-08-21,3,1,8,22,0,2,1,1,0.64,0.5909,0.78,0.0,24,208,232
5554,2011-08-24,3,0,8,7,0,3,1,1,0.6,0.6061,0.64,0.0896,11,297,308
7931,2011-12-02,4,0,12,2,0,5,1,1,0.24,0.2879,0.75,0.0,0,10,10
2526,2011-04-20,2,0,4,3,0,3,1,1,0.42,0.4242,0.94,0.0,0,2,2
3880,2011-06-15,2,0,6,13,0,3,1,1,0.74,0.6515,0.28,0.2836,43,146,189
8540,2011-12-27,1,0,12,13,0,2,1,3,0.3,0.303,0.87,0.1343,1,19,20
8021,2011-12-05,4,0,12,20,0,1,1,2,0.46,0.4545,0.82,0.1045,15,190,205
12735,2012-06-19,2,1,6,19,0,2,1,1,0.8,0.7727,0.59,0.2239,82,432,514
10594,2012-03-22,2,1,3,12,0,4,1,2,0.54,0.5152,0.88,0.19399999999999998,48,224,272
16081,2012-11-07,4,1,11,17,0,3,1,2,0.32,0.2879,0.53,0.3881,16,501,517
16142,2012-11-10,4,1,11,7,0,6,0,1,0.26,0.2727,0.87,0.1045,14,57,71
5073,2011-08-04,3,0,8,6,0,4,1,2,0.68,0.6364,0.89,0.2985,7,90,97
16892,2012-12-11,4,1,12,14,0,2,1,2,0.38,0.3939,0.5,0.2239,19,185,204
1875,2011-03-23,2,0,3,21,0,3,1,3,0.32,0.2879,1.0,0.4179,0,22,22
10517,2012-03-19,1,1,3,7,0,1,1,1,0.46,0.4545,0.88,0.19399999999999998,25,329,354
11991,2012-05-19,2,1,5,19,0,6,0,1,0.7,0.6364,0.39,0.1343,203,229,432
1317,2011-02-28,1,0,2,1,0,1,1,3,0.34,0.303,0.87,0.3582,1,7,8
7679,2011-11-21,4,0,11,13,0,1,1,2,0.5,0.4848,0.77,0.1343,13,121,134
6770,2011-10-14,4,0,10,15,0,5,1,1,0.62,0.6212,0.43,0.2836,61,169,230
4994,2011-07-31,3,0,7,23,0,0,0,1,0.74,0.6970000000000001,0.66,0.2239,14,56,70
1497,2011-03-07,1,0,3,17,0,1,1,1,0.34,0.303,0.29,0.3582,27,206,233
13569,2012-07-24,3,1,7,13,0,2,1,2,0.84,0.8029999999999999,0.53,0.2985,73,200,273
11861,2012-05-14,2,1,5,9,0,1,1,3,0.54,0.5152,0.88,0.2836,5,105,110
6539,2011-10-05,4,0,10,0,0,3,1,1,0.48,0.4697,0.77,0.1343,7,36,43
8488,2011-12-25,1,0,12,8,0,0,0,1,0.2,0.2121,0.8,0.1642,1,4,5
7586,2011-11-17,4,0,11,16,0,4,1,1,0.32,0.2879,0.39,0.4179,8,187,195
8676,2012-01-02,1,1,1,7,1,1,0,1,0.24,0.2121,0.32,0.3881,0,16,16
4243,2011-06-30,3,0,6,16,0,4,1,1,0.8,0.6970000000000001,0.26,0.1343,63,260,323
16968,2012-12-14,4,1,12,18,0,5,1,1,0.36,0.3485,0.46,0.1343,23,432,455
1383,2011-03-02,1,0,3,21,0,3,1,1,0.34,0.2879,0.29,0.4627,3,68,71
2381,2011-04-14,2,0,4,2,0,4,1,1,0.36,0.3485,0.76,0.1343,0,3,3
3374,2011-05-25,2,0,5,11,0,3,1,1,0.74,0.6667,0.51,0.0896,36,104,140
4633,2011-07-16,3,0,7,22,0,6,0,1,0.7,0.6515,0.65,0.2836,65,136,201
3048,2011-05-11,2,0,5,21,0,3,1,1,0.54,0.5152,0.6,0.0,32,202,234
8008,2011-12-05,4,0,12,7,0,1,1,1,0.32,0.3485,0.9,0.0,9,274,283
208,2011-01-09,1,0,1,22,0,0,0,1,0.14,0.1212,0.46,0.2985,5,10,15
8151,2011-12-11,4,0,12,6,0,0,0,1,0.16,0.2273,0.59,0.0,0,10,10
16326,2012-11-17,4,1,11,23,0,6,0,2,0.3,0.3182,0.7,0.1045,19,114,133
14590,2012-09-05,3,1,9,2,0,3,1,1,0.7,0.6667,0.84,0.19399999999999998,0,9,9
6626,2011-10-08,4,0,10,15,0,6,0,1,0.66,0.6212,0.39,0.0,262,234,496
8539,2011-12-27,1,0,12,12,0,2,1,3,0.3,0.3182,0.81,0.0896,8,16,24
623,2011-01-29,1,0,1,4,0,6,0,1,0.16,0.1818,0.69,0.1045,1,2,3
7053,2011-10-26,4,0,10,11,0,3,1,1,0.52,0.5,0.59,0.3284,23,132,155
3424,2011-05-27,2,0,5,13,0,5,1,1,0.74,0.6818,0.58,0.19399999999999998,51,158,209
2491,2011-04-18,2,0,4,16,0,1,1,1,0.6,0.6212,0.46,0.2836,40,165,205
14604,2012-09-05,3,1,9,16,0,3,1,1,0.76,0.7273,0.7,0.2537,86,344,430
6206,2011-09-21,3,0,9,3,0,3,1,2,0.54,0.5152,0.94,0.0896,0,6,6
8824,2012-01-08,1,1,1,11,0,0,0,1,0.36,0.3485,0.46,0.2239,55,201,256
13572,2012-07-24,3,1,7,16,0,2,1,1,0.8,0.7576,0.55,0.2985,86,369,455
4924,2011-07-29,3,0,7,1,0,5,1,1,0.74,0.7121,0.79,0.1343,12,22,34
4084,2011-06-24,3,0,6,1,0,5,1,1,0.66,0.6061,0.83,0.3284,8,20,28
8800,2012-01-07,1,1,1,11,0,6,0,1,0.34,0.3182,0.57,0.2239,74,250,324
15675,2012-10-20,4,1,10,7,0,6,0,1,0.4,0.4091,0.82,0.0,6,59,65
11191,2012-04-16,2,1,4,11,1,1,0,1,0.64,0.6061,0.65,0.2537,115,136,251
3715,2011-06-08,2,0,6,16,0,3,1,1,0.92,0.8788,0.4,0.2239,34,199,233
12503,2012-06-10,2,1,6,3,0,0,0,1,0.64,0.6061,0.73,0.1045,6,23,29
3712,2011-06-08,2,0,6,13,0,3,1,1,0.9,0.8485,0.42,0.0,20,116,136
13541,2012-07-23,3,1,7,9,0,1,1,2,0.74,0.7121,0.74,0.1343,57,288,345
12366,2012-06-04,2,1,6,10,0,1,1,1,0.64,0.6212,0.41,0.4627,67,120,187
4471,2011-07-10,3,0,7,4,0,0,0,1,0.66,0.6212,0.69,0.0896,0,5,5
6689,2011-10-11,4,0,10,6,0,2,1,1,0.52,0.5,0.83,0.0896,9,114,123
13165,2012-07-07,3,1,7,17,0,6,0,1,0.96,0.8485,0.26,0.1343,103,176,279
3926,2011-06-17,2,0,6,11,0,5,1,1,0.68,0.6364,0.69,0.2537,43,138,181
6572,2011-10-06,4,0,10,9,0,4,1,1,0.46,0.4545,0.63,0.19399999999999998,20,188,208
12127,2012-05-25,2,1,5,11,0,5,1,1,0.68,0.6364,0.79,0.1343,90,193,283
4371,2011-07-06,3,0,7,0,0,3,1,1,0.72,0.6970000000000001,0.74,0.19399999999999998,11,26,37
175,2011-01-08,1,0,1,13,0,6,0,1,0.2,0.1818,0.44,0.3284,7,95,102
11842,2012-05-13,2,1,5,14,0,0,0,1,0.7,0.6515,0.48,0.1343,228,324,552
3583,2011-06-03,2,0,6,4,0,5,1,1,0.52,0.5,0.48,0.3284,1,5,6
5140,2011-08-07,3,0,8,1,0,0,0,2,0.7,0.6667,0.84,0.2537,10,63,73
1725,2011-03-17,1,0,3,12,0,4,1,1,0.5,0.4848,0.45,0.2239,24,81,105
3516,2011-05-31,2,0,5,9,0,2,1,1,0.8,0.7576,0.55,0.1343,22,153,175
8223,2011-12-14,4,0,12,6,0,3,1,2,0.26,0.303,0.87,0.0,0,87,87
5520,2011-08-22,3,0,8,21,0,1,1,1,0.64,0.6212,0.38,0.19399999999999998,28,180,208
3839,2011-06-13,2,0,6,20,0,1,1,1,0.64,0.6212,0.44,0.2537,78,253,331
2135,2011-04-03,2,0,4,19,0,0,0,2,0.42,0.4242,0.44,0.19399999999999998,51,93,144
10529,2012-03-19,1,1,3,19,0,1,1,1,0.62,0.6061,0.61,0.2239,86,463,549
2786,2011-04-30,2,0,4,23,0,6,0,1,0.44,0.4394,0.67,0.1045,34,91,125
5874,2011-09-07,3,0,9,5,0,3,1,2,0.56,0.5303,1.0,0.1343,1,15,16
6250,2011-09-22,3,0,9,23,0,4,1,2,0.62,0.5455,0.94,0.0,14,99,113
10685,2012-03-26,2,1,3,7,0,1,1,1,0.44,0.4394,0.72,0.19399999999999998,15,355,370
3357,2011-05-24,2,0,5,18,0,2,1,1,0.7,0.6515,0.7,0.19399999999999998,74,490,564
7000,2011-10-24,4,0,10,6,0,1,1,1,0.4,0.4091,0.87,0.1045,3,83,86
8530,2011-12-27,1,0,12,3,0,2,1,2,0.3,0.2879,0.61,0.2239,0,3,3
15414,2012-10-09,4,1,10,10,0,2,1,2,0.44,0.4394,0.75,0.2239,33,131,164
16114,2012-11-09,4,1,11,3,0,5,1,1,0.32,0.2879,0.53,0.4179,3,6,9
8456,2011-12-23,1,0,12,23,0,5,1,1,0.32,0.3333,0.66,0.1343,4,21,25
1012,2011-02-14,1,0,2,19,0,1,1,1,0.38,0.3939,0.43,0.4925,12,86,98
7743,2011-11-24,4,0,11,5,1,4,0,1,0.3,0.3182,0.61,0.1045,1,10,11
4466,2011-07-09,3,0,7,23,0,6,0,1,0.72,0.6667,0.58,0.19399999999999998,47,93,140
11751,2012-05-09,2,1,5,19,0,3,1,3,0.5,0.4848,0.77,0.3582,2,96,98
6452,2011-10-01,4,0,10,9,0,6,0,3,0.4,0.4091,0.82,0.3582,17,112,129
14245,2012-08-21,3,1,8,17,0,2,1,1,0.74,0.6667,0.51,0.2836,92,786,878
500,2011-01-22,1,0,1,21,0,6,0,1,0.06,0.1061,0.41,0.0896,0,39,39
56,2011-01-03,1,0,1,10,0,1,1,1,0.18,0.1667,0.43,0.2537,11,33,44
1721,2011-03-17,1,0,3,8,0,4,1,1,0.36,0.3485,0.66,0.1343,17,282,299
12485,2012-06-09,2,1,6,9,0,6,0,1,0.64,0.6212,0.57,0.1642,99,241,340
11165,2012-04-15,2,1,4,9,0,0,0,1,0.54,0.5152,0.56,0.2239,97,154,251
130,2011-01-06,1,0,1,15,0,4,1,1,0.28,0.2727,0.36,0.0,8,54,62
5255,2011-08-11,3,0,8,20,0,4,1,1,0.72,0.6515,0.37,0.1343,56,232,288
12807,2012-06-22,3,1,6,19,0,5,1,2,0.76,0.6970000000000001,0.55,0.5224,45,317,362
10289,2012-03-09,1,1,3,18,0,5,1,1,0.44,0.4394,0.26,0.5224,30,440,470
1219,2011-02-23,1,0,2,20,0,3,1,1,0.24,0.2424,0.6,0.1642,2,107,109
1295,2011-02-27,1,0,2,2,0,0,0,1,0.26,0.2727,0.87,0.1343,2,20,22
10959,2012-04-06,2,1,4,18,0,5,1,1,0.5,0.4848,0.22,0.4627,104,380,484
944,2011-02-11,1,0,2,22,0,5,1,1,0.2,0.2273,0.64,0.0896,2,41,43
13538,2012-07-23,3,1,7,6,0,1,1,2,0.68,0.6364,0.89,0.0896,9,148,157
8391,2011-12-21,1,0,12,6,0,3,1,2,0.36,0.3788,0.87,0.0,1,75,76
16798,2012-12-07,4,1,12,16,0,5,1,1,0.36,0.3485,0.76,0.1343,39,336,375
3012,2011-05-10,2,0,5,9,0,2,1,2,0.52,0.5,0.48,0.1045,29,176,205
10530,2012-03-19,1,1,3,20,0,1,1,1,0.6,0.6061,0.64,0.2239,34,296,330
11928,2012-05-17,2,1,5,4,0,4,1,1,0.6,0.6061,0.64,0.3284,3,13,16
12209,2012-05-28,2,1,5,21,1,1,0,1,0.76,0.7273,0.66,0.2836,66,181,247
14091,2012-08-15,3,1,8,7,0,3,1,2,0.66,0.6212,0.69,0.19399999999999998,25,467,492
9980,2012-02-25,1,1,2,20,0,6,0,1,0.26,0.2121,0.3,0.5522,10,95,105
10971,2012-04-07,2,1,4,6,0,6,0,1,0.32,0.3182,0.36,0.19399999999999998,1,18,19
11358,2012-04-23,2,1,4,10,0,1,1,2,0.32,0.303,0.7,0.3284,12,88,100
15547,2012-10-14,4,1,10,23,0,0,0,2,0.56,0.5303,0.68,0.2836,27,78,105
6494,2011-10-03,4,0,10,3,0,1,1,1,0.36,0.3788,0.81,0.0,1,6,7
5251,2011-08-11,3,0,8,16,0,4,1,1,0.8,0.6970000000000001,0.27,0.19399999999999998,57,241,298
4449,2011-07-09,3,0,7,6,0,6,0,2,0.64,0.5758,0.83,0.19399999999999998,11,27,38
65,2011-01-03,1,0,1,19,0,1,1,1,0.2,0.2576,0.47,0.0,8,102,110
2332,2011-04-12,2,0,4,1,0,2,1,2,0.62,0.6212,0.5,0.0896,6,7,13
14149,2012-08-17,3,1,8,17,0,5,1,1,0.82,0.2424,0.36,0.3284,144,647,791
7966,2011-12-03,4,0,12,13,0,6,0,1,0.36,0.3636,0.5,0.0896,70,222,292
1561,2011-03-10,1,0,3,11,0,4,1,3,0.4,0.4091,0.0,0.2537,6,5,11
3280,2011-05-21,2,0,5,13,0,6,0,1,0.7,0.6364,0.45,0.0,191,271,462
6101,2011-09-16,3,0,9,18,0,5,1,2,0.52,0.5,0.52,0.1642,55,427,482
2693,2011-04-27,2,0,4,2,0,3,1,1,0.58,0.5455,0.88,0.2537,0,5,5
2168,2011-04-05,2,0,4,4,0,2,1,3,0.5,0.4848,0.88,0.4925,0,2,2
1218,2011-02-23,1,0,2,19,0,3,1,1,0.3,0.3333,0.33,0.0,6,135,141
2427,2011-04-16,2,0,4,0,0,6,0,2,0.36,0.3485,0.81,0.2239,7,36,43
6655,2011-10-09,4,0,10,20,0,0,0,1,0.56,0.5303,0.73,0.1045,59,134,193
327,2011-01-15,1,0,1,2,0,6,0,2,0.16,0.19699999999999998,0.59,0.0896,0,12,12
16624,2012-11-30,4,1,11,10,0,5,1,2,0.3,0.3333,0.65,0.0,10,159,169
7612,2011-11-18,4,0,11,18,0,5,1,1,0.3,0.303,0.36,0.1642,16,312,328
723,2011-02-02,1,0,2,11,0,3,1,2,0.24,0.2273,0.93,0.19399999999999998,5,47,52
7999,2011-12-04,4,0,12,22,0,0,0,1,0.34,0.3485,0.87,0.1045,5,59,64
16981,2012-12-15,4,1,12,7,0,6,0,2,0.24,0.2576,0.75,0.0896,1,47,48
11103,2012-04-12,2,1,4,19,0,4,1,1,0.46,0.4545,0.31,0.2985,50,383,433
11385,2012-04-24,2,1,4,13,0,2,1,1,0.5,0.4848,0.29,0.3881,35,189,224
5715,2011-08-31,3,0,8,13,0,3,1,1,0.74,0.6515,0.37,0.1045,39,182,221
1394,2011-03-03,1,0,3,8,0,4,1,1,0.14,0.1212,0.39,0.2985,4,216,220
2578,2011-04-22,2,0,4,7,0,5,1,2,0.34,0.3182,0.53,0.2836,5,175,180
7657,2011-11-20,4,0,11,15,0,0,0,2,0.52,0.5,0.68,0.19399999999999998,109,242,351
9903,2012-02-22,1,1,2,15,0,3,1,1,0.5,0.4848,0.31,0.4179,34,161,195
3647,2011-06-05,2,0,6,20,0,0,0,1,0.66,0.6212,0.69,0.19399999999999998,84,195,279
573,2011-01-26,1,0,1,1,0,3,1,2,0.24,0.2424,0.65,0.1343,0,5,5
3766,2011-06-10,2,0,6,19,0,5,1,1,0.78,0.7424,0.59,0.19399999999999998,61,245,306
11552,2012-05-01,2,1,5,12,0,2,1,2,0.7,0.6515,0.58,0.2239,41,228,269
10044,2012-02-28,1,1,2,12,0,2,1,1,0.36,0.3485,0.34,0.1343,19,164,183
11698,2012-05-07,2,1,5,14,0,1,1,2,0.62,0.6212,0.5,0.3582,59,180,239
856,2011-02-08,1,0,2,2,0,2,1,2,0.26,0.2727,0.93,0.1045,1,1,2
9326,2012-01-29,1,1,1,11,0,0,0,1,0.28,0.2727,0.28,0.2239,57,198,255
2733,2011-04-28,2,0,4,18,0,4,1,1,0.64,0.6212,0.47,0.3582,44,486,530
4834,2011-07-25,3,0,7,7,0,1,1,2,0.74,0.7121,0.79,0.0,20,257,277
13139,2012-07-06,3,1,7,15,0,5,1,1,0.92,0.8182,0.29,0.19399999999999998,79,206,285
9222,2012-01-25,1,1,1,3,0,3,1,1,0.26,0.2576,0.75,0.19399999999999998,0,1,1
13117,2012-07-05,3,1,7,17,0,4,1,1,0.92,0.8485,0.35,0.1642,114,575,689
4261,2011-07-01,3,0,7,10,0,5,1,1,0.76,0.6667,0.33,0.1642,61,109,170
10410,2012-03-14,1,1,3,20,0,3,1,1,0.62,0.6212,0.35,0.1045,44,286,330
16109,2012-11-08,4,1,11,22,0,4,1,1,0.34,0.303,0.42,0.2985,14,147,161
5720,2011-08-31,3,0,8,18,0,3,1,1,0.7,0.6515,0.51,0.2239,70,495,565
11753,2012-05-09,2,1,5,21,0,3,1,3,0.5,0.4848,0.82,0.1642,4,30,34
13221,2012-07-10,3,1,7,1,0,2,1,1,0.7,0.6667,0.74,0.1343,0,15,15
11039,2012-04-10,2,1,4,2,0,2,1,1,0.36,0.3485,0.71,0.1343,0,2,2
8633,2011-12-31,1,0,12,11,0,6,0,1,0.42,0.4242,0.71,0.1642,65,152,217
12814,2012-06-23,3,1,6,2,0,6,0,2,0.64,0.5758,0.83,0.19399999999999998,18,75,93
3272,2011-05-21,2,0,5,5,0,6,0,1,0.46,0.4545,0.88,0.1045,1,4,5
7886,2011-11-30,4,0,11,5,0,3,1,1,0.28,0.2727,0.81,0.19399999999999998,1,21,22
15988,2012-11-03,4,1,11,20,0,6,0,1,0.34,0.3333,0.53,0.1343,23,158,181
14712,2012-09-10,3,1,9,4,0,1,1,1,0.52,0.5,0.68,0.2836,1,4,5
13472,2012-07-20,3,1,7,12,0,5,1,3,0.68,0.6364,0.83,0.1642,41,233,274
5158,2011-08-07,3,0,8,19,0,0,0,1,0.72,0.6970000000000001,0.79,0.1642,68,160,228
1835,2011-03-22,2,0,3,4,0,2,1,2,0.42,0.4242,0.82,0.1642,0,1,1
13184,2012-07-08,3,1,7,12,0,0,0,1,0.92,0.8939,0.42,0.19399999999999998,105,271,376
8416,2011-12-22,1,0,12,7,0,4,1,1,0.34,0.3636,0.93,0.0,4,182,186
10673,2012-03-25,2,1,3,19,0,0,0,1,0.5,0.4848,0.72,0.2537,114,261,375
1090,2011-02-18,1,0,2,3,0,5,1,1,0.46,0.4545,0.67,0.2537,2,6,8
11184,2012-04-16,2,1,4,4,1,1,0,1,0.54,0.5152,0.77,0.2239,0,6,6
17155,2012-12-22,1,1,12,13,0,6,0,1,0.32,0.2879,0.36,0.4478,23,135,158
16993,2012-12-15,4,1,12,19,0,6,0,1,0.36,0.3485,0.62,0.1343,32,225,257
12520,2012-06-10,2,1,6,20,0,0,0,1,0.76,0.6818,0.48,0.1642,113,250,363
17328,2012-12-29,1,1,12,20,0,6,0,2,0.3,0.2424,0.56,0.5522,2,64,66
15083,2012-09-25,4,1,9,15,0,2,1,1,0.66,0.6212,0.36,0.3284,56,247,303
17354,2012-12-30,1,1,12,22,0,0,0,1,0.2,0.19699999999999998,0.55,0.19399999999999998,6,30,36
6720,2011-10-12,4,0,10,13,0,3,1,3,0.54,0.5152,0.88,0.2239,25,76,101
3605,2011-06-04,2,0,6,2,0,6,0,1,0.54,0.5152,0.56,0.19399999999999998,18,41,59
14991,2012-09-21,3,1,9,19,0,5,1,1,0.64,0.6061,0.65,0.2537,95,493,588
12029,2012-05-21,2,1,5,9,0,1,1,3,0.56,0.5303,0.88,0.2239,14,172,186
3420,2011-05-27,2,0,5,9,0,5,1,1,0.7,0.6515,0.65,0.2836,37,190,227
5926,2011-09-09,3,0,9,10,0,5,1,2,0.62,0.5152,1.0,0.0,2,27,29
9022,2012-01-16,1,1,1,18,1,1,0,1,0.26,0.2273,0.52,0.3284,6,175,181
16396,2012-11-20,4,1,11,21,0,2,1,1,0.36,0.3788,0.71,0.0,14,143,157
7396,2011-11-09,4,0,11,18,0,3,1,1,0.44,0.4394,0.67,0.1045,21,387,408
8673,2012-01-02,1,1,1,4,1,1,0,1,0.28,0.2576,0.45,0.3284,0,4,4
11844,2012-05-13,2,1,5,16,0,0,0,1,0.72,0.6515,0.42,0.2537,225,339,564
6144,2011-09-18,3,0,9,13,0,0,0,1,0.56,0.5303,0.6,0.1343,162,214,376
15030,2012-09-23,4,1,9,10,0,0,0,1,0.54,0.5152,0.45,0.2537,138,351,489
3077,2011-05-13,2,0,5,2,0,5,1,2,0.5,0.4848,0.88,0.1343,3,8,11
1462,2011-03-06,1,0,3,4,0,0,0,2,0.42,0.4242,0.88,0.3582,0,3,3
8618,2011-12-30,1,0,12,20,0,5,1,2,0.34,0.3485,0.66,0.1045,16,75,91
15808,2012-10-25,4,1,10,20,0,4,1,2,0.52,0.5,0.88,0.1343,28,319,347
11895,2012-05-15,2,1,5,19,0,2,1,1,0.66,0.6212,0.69,0.1642,57,455,512
15424,2012-10-09,4,1,10,20,0,2,1,2,0.5,0.4848,0.72,0.1642,30,330,360
10019,2012-02-27,1,1,2,11,0,1,1,1,0.36,0.3333,0.43,0.2537,11,92,103
8018,2011-12-05,4,0,12,17,0,1,1,1,0.42,0.4242,0.77,0.0,16,430,446
11998,2012-05-20,2,1,5,2,0,0,0,1,0.56,0.5303,0.52,0.0,36,62,98
9270,2012-01-27,1,1,1,3,0,5,1,2,0.42,0.4242,0.94,0.2836,3,5,8
12126,2012-05-25,2,1,5,10,0,5,1,1,0.68,0.6364,0.79,0.1642,69,163,232
7861,2011-11-29,4,0,11,4,0,2,1,2,0.52,0.5,0.83,0.3284,1,5,6
8216,2011-12-13,4,0,12,23,0,2,1,1,0.26,0.303,0.7,0.0,4,55,59
8832,2012-01-08,1,1,1,19,0,0,0,1,0.32,0.3182,0.49,0.19399999999999998,8,104,112
1965,2011-03-27,2,0,3,16,0,0,0,1,0.34,0.3333,0.34,0.0,45,98,143
10669,2012-03-25,2,1,3,15,0,0,0,2,0.44,0.4394,0.88,0.19399999999999998,139,282,421
168,2011-01-08,1,0,1,6,0,6,0,2,0.16,0.1667,0.74,0.1642,0,2,2
5792,2011-09-03,3,0,9,18,0,6,0,1,0.72,0.6818,0.7,0.1642,160,179,339
4019,2011-06-21,3,0,6,8,0,2,1,2,0.62,0.5606,0.88,0.1045,33,368,401
9889,2012-02-22,1,1,2,1,0,3,1,1,0.32,0.3333,0.7,0.1343,3,4,7
676,2011-01-31,1,0,1,11,0,1,1,2,0.16,0.1515,0.59,0.19399999999999998,2,46,48
528,2011-01-24,1,0,1,3,0,1,1,1,0.04,0.0303,0.45,0.2537,0,1,1
4519,2011-07-12,3,0,7,4,0,2,1,1,0.7,0.6667,0.79,0.1642,0,6,6
8704,2012-01-03,1,1,1,11,0,2,1,1,0.18,0.1364,0.37,0.5224,12,63,75
16276,2012-11-15,4,1,11,21,0,4,1,2,0.32,0.3333,0.66,0.1045,20,204,224
9213,2012-01-24,1,1,1,18,0,2,1,1,0.4,0.4091,0.62,0.0896,32,391,423
6335,2011-09-26,4,0,9,12,0,1,1,2,0.68,0.6364,0.79,0.1642,48,161,209
11920,2012-05-16,2,1,5,20,0,3,1,1,0.66,0.6212,0.65,0.2537,61,398,459
11849,2012-05-13,2,1,5,21,0,0,0,2,0.64,0.6212,0.53,0.19399999999999998,48,121,169
